company_name,from_location,to_location,vessel,departure_time,day_of_departure,arrival_time,day_of_arrival,accomodation,passenger_type,fare
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",11:30,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",6:00,,Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Regular,650
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Student,520
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Children (4-7 years old),325
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Business Class,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Regular,600
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Student,480
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Regular,550
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Student,440
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Children (4-7 years old),275
Fastcat,Dumaguete,Dapitan,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",23:30,,Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Business Class,Regular,650
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Business Class,Student,520
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Business Class,Children (4-7 years old),325
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Business Class,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Premium Economy,Regular,600
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Premium Economy,Student,480
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Economy,Regular,550
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Economy,Student,440
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Economy,Children (4-7 years old),275
Fastcat,Dapitan,Dumaguete,RORO,2:00,"1, 2, 3, 4, 5, 6, 7",5:30,,Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Business Class,Regular,650
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Business Class,Student,520
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Business Class,Children (4-7 years old),325
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Business Class,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Premium Economy,Regular,600
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Premium Economy,Student,480
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Economy,Regular,550
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Economy,Student,440
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Economy,Children (4-7 years old),275
Fastcat,Dapitan,Dumaguete,RORO,8:00,"1, 2, 3, 4, 5, 6, 7",0:00,,Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Business Class,Regular,650
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Business Class,Student,520
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Business Class,Children (4-7 years old),325
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Business Class,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Premium Economy,Regular,600
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Premium Economy,Student,480
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Premium Economy,Children (4-7 years old),300
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Economy,Regular,550
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Economy,Student,440
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Economy,Children (4-7 years old),275
Fastcat,Dapitan,Dumaguete,RORO,14:00,"1, 2, 3, 4, 5, 6, 7",17:30,,Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Business Class,Regular,650
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Business Class,Student,520
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Business Class,Senior Citizens/PWDs (with valid ID),464
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Business Class,Children (4-7 years old),325
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Business Class,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Premium Economy,Regular,600
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Premium Economy,Student,480
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Premium Economy,Senior Citizens/PWDs (with valid ID),429
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Premium Economy,Children (4-7 years old),300
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Economy,Regular,550
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Economy,Student,440
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Economy,Senior Citizens/PWDs (with valid ID),393
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Economy,Children (4-7 years old),275
Fastcat,Dapitan,Dumaguete,RORO,20:00,"1, 2, 3, 4, 5, 6, 7",12:00,,Economy,Children (3 years old and below),0
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Business Class,Regular,386
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Business Class,Student,309
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Business Class,Senior Citizens/PWDs (with valid ID),276
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Business Class,Children (4-7 years old),309
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Business Class,Children (3 years old and below),0
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Premium Economy,Regular,312
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Premium Economy,Student,250
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),223
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Premium Economy,Children (4-7 years old),250
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Premium Economy,Children (3 years old and below),0
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Economy,Regular,234
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Economy,Student,287
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Economy,Senior Citizens/PWDs (with valid ID),167
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Economy,Children (4-7 years old),187
Fastcat,San Carlos,Toledo,RORO,5:00,"1, 2, 3, 4, 5, 6, 7",6:30,,Economy,Children (3 years old and below),0
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Business Class,Regular,386
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Business Class,Student,309
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Business Class,Senior Citizens/PWDs (with valid ID),276
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Business Class,Children (4-7 years old),309
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Business Class,Children (3 years old and below),0
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Premium Economy,Regular,312
Fastcat,San Carlos,Toledo,RORO,9:00,"1, 2, 3, 4, 5, 6, 7",10:30,,Premium Economy,Student,250
