company_name,from_location,Latitude (From),Longitude (From),to_location,Latitude (To),Longitude (To),vessel,departure_time,day_of_departure,arrival_time,day_of_arrival,accomodation,passenger_type,fare
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Tourist Bed (AC),Child (4-11) ,700
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Tourist Bed (AC),Infant (1-3) ,250
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,VIP Room (AC),Room rate (Up to 2 pax) ,5100
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Cabin for 4 & 8,Regular ,1200
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Cabin for 4 & 8,Student ,960
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Cabin for 4 & 8,Senior/PWD ,857
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Cabin for 4 & 8,Child (4-11) ,600
Starlite,"Roxas City, Capiz",11.60462237,122.7071335,"Romblon, Romblon",12.57843843,122.2689001,,13:00,7,,,Cabin for 4 & 8,Infant (1-3) ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,2,,,Business Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,3,,,Business Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,4,,,Business Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,5,,,Business Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,6,,,Business Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Economy Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Economy Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Economy Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Economy Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Economy Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Tourist Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Tourist Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Tourist Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Tourist Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Tourist Class,Infant (1-3) ,50
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Business Class,Regular ,350
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Business Class,Student ,280
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Business Class,Senior/PWD ,250
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Business Class,Child (4-11) ,175
Starlite,"Sibuyan, Romblon",12.50074793,122.4882373,"Romblon, Romblon",12.57843843,122.2689001,,19:00,7,,,Business Class,Infant (1-3) ,50
2GO,Batangas,13.75431239,121.0404253,Roxas,11.60462237,122.7071335,,21:00,1,14:30,2,,,
2GO,Caticlan,11.9277808,121.9488849,Roxas,11.60462237,122.7071335,,9:30,2,14:30,2,,,
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Economy Class,Regular ,2000
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Economy Class,Student ,1600
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Economy Class,Senior/PWD ,1428
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Economy Class,Child (4-11) ,1000
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Economy Class,Infant (1-3) ,500
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Tourist Class,Regular ,2000
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Tourist Class,Student ,1600
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Tourist Class,Senior/PWD ,1428
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Tourist Class,Child (4-11) ,1000
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Tourist Class,Infant (1-3) ,500
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Business Class,Regular ,2500
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Business Class,Student ,2000
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Business Class,Senior/PWD ,1785
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Business Class,Child (4-11) ,1250
Starlite,Batangas,13.75424986,121.0404253,"Roxas City, Capiz",11.60462237,122.7071335,,16:00,"1, 2, 3, 4, 5, 6, 7",,,Business Class,Infant (1-3) ,500
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Reclining Seats (AC),Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Reclining Seats (AC),Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Reclining Seats (AC),Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Reclining Seats (AC),Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Reclining Seats (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Economy Bed,Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Economy Bed,Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Economy Bed,Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Economy Bed,Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Economy Bed,Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Tourist Bed (AC),Regular ,1400
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Tourist Bed (AC),Student ,1120
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Tourist Bed (AC),Senior/PWD ,1000
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Tourist Bed (AC),Child (4-11) ,700
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Tourist Bed (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,VIP Room (AC),Room rate (Up to 2 pax) ,5100
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Cabin for 4 & 8,Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Cabin for 4 & 8,Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Cabin for 4 & 8,Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Cabin for 4 & 8,Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,2,,,Cabin for 4 & 8,Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Reclining Seats (AC),Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Reclining Seats (AC),Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Reclining Seats (AC),Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Reclining Seats (AC),Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Reclining Seats (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Economy Bed,Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Economy Bed,Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Economy Bed,Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Economy Bed,Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Economy Bed,Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Tourist Bed (AC),Regular ,1400
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Tourist Bed (AC),Student ,1120
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Tourist Bed (AC),Senior/PWD ,1000
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Tourist Bed (AC),Child (4-11) ,700
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Tourist Bed (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,VIP Room (AC),Room rate (Up to 2 pax) ,5100
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Cabin for 4 & 8,Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Cabin for 4 & 8,Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Cabin for 4 & 8,Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Cabin for 4 & 8,Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,4,,,Cabin for 4 & 8,Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Reclining Seats (AC),Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Reclining Seats (AC),Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Reclining Seats (AC),Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Reclining Seats (AC),Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Reclining Seats (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Economy Bed,Regular ,1200
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Economy Bed,Student ,960
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Economy Bed,Senior/PWD ,857
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Economy Bed,Child (4-11) ,600
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Economy Bed,Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Tourist Bed (AC),Regular ,1400
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Tourist Bed (AC),Student ,1120
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Tourist Bed (AC),Senior/PWD ,1000
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Tourist Bed (AC),Child (4-11) ,700
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Tourist Bed (AC),Infant (1-3) ,250
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,VIP Room (AC),Room rate (Up to 2 pax) ,5100
Starlite,"Romblon, Romblon",12.57846984,122.2688035,"Roxas City, Capiz",11.60462237,122.7071335,,2:00,6,,,Cabin for 4 & 8,Regular ,1200
